1,2,2,2,2,0,1,1,0,-1.0
2,2,2,1,1,0,2,1,1,1.0
1,2,1,0,2,2,0,0,1,0.66174500068
2,2,2,1,0,1,1,1,2,1.0
1,2,2,2,0,1,1,1,2,0.75
1,2,0,2,2,1,1,1,2,0.75
1,2,2,1,0,2,2,1,1,-1.0
2,2,1,1,0,0,2,0,1,-1.0
2,0,1,0,0,1,0,0,2,0.399666373849
1,2,0,0,2,0,2,1,1,0.664735745777
2,0,1,2,0,1,1,2,0,-1.0
2,1,0,0,2,0,0,0,0,0.422166281074
2,1,1,2,2,0,0,1,0,0.7
1,2,1,1,2,2,2,1,0,0.75
2,1,2,1,0,0,0,0,0,0.416403722526
2,1,0,0,2,2,1,1,0,-1.0
1,2,1,1,2,2,0,0,0,0.3725
2,1,0,0,1,2,0,0,0,-0.1
1,2,2,1,0,1,0,2,0,-0.656667219931
2,1,2,0,2,1,1,0,0,0.614381891471
2,2,1,2,2,1,0,1,0,-1.0
2,1,2,2,1,0,0,0,1,0.44431828
1,2,0,1,2,2,0,0,1,-1.0
2,1,2,1,1,2,0,2,1,0.75
2,1,2,0,2,2,1,0,1,-0.06127052725
2,2,1,1,2,1,1,2,0,1.0
2,0,1,0,2,0,1,1,2,1.0
2,2,0,0,0,1,2,1,1,-0.1
2,2,1,0,0,0,1,2,1,-1.0
2,1,2,0,1,0,1,2,0,0.525
2,2,0,1,2,0,1,1,0,0.35627173
2,0,2,0,2,0,1,1,0,-0.0627582087129
2,0,1,0,2,2,0,0,1,0.579914258858
1,2,0,2,0,0,0,0,1,-0.1
1,2,0,2,1,2,0,1,0,-0.7
1,2,1,2,0,1,0,2,0,-0.05527
2,2,2,1,2,1,0,1,0,1.0
2,2,1,0,0,1,1,0,2,-1.0
2,2,0,0,2,0,0,1,1,-1.0
1,2,2,2,2,1,0,1,0,0.590304099212
2,0,1,2,0,0,1,2,1,-1.0
2,0,2,1,0,2,0,1,1,-0.037
2,2,1,1,2,0,1,1,2,1.0
2,2,2,0,1,0,1,0,1,1.0
2,0,1,0,2,1,1,2,0,0.0
2,1,1,2,2,2,0,1,1,1.0
1,2,2,1,0,1,0,0,2,-1.0
1,2,1,2,0,0,2,0,1,-1.0
2,1,0,2,0,2,1,1,0,-1.0
2,2,0,0,0,0,0,1,1,-0.037
2,1,1,2,1,1,2,2,0,1.0
2,2,1,0,2,0,1,1,0,-0.00755887128526
1,2,1,1,1,2,2,0,2,0.75
2,2,1,1,0,0,0,1,2,-0.0577898240676
2,1,2,0,2,0,1,0,0,0.465214904921
2,2,1,0,1,0,2,1,0,0.664668057384
2,2,0,2,1,1,0,0,1,-0.1
1,2,2,1,2,1,2,0,1,1.0
2,2,1,1,0,1,0,0,2,-1.0
1,2,1,0,2,2,2,1,1,0.75
1,2,0,2,1,0,1,0,2,-1.0
2,2,0,1,2,0,0,0,1,0.619897548316
2,1,2,0,0,0,1,1,2,0.278790408439
2,1,2,1,2,0,0,1,0,0.7
1,2,0,0,2,0,0,0,1,0.514142649975
2,2,2,1,2,1,1,0,1,1.0
1,2,0,1,0,2,0,0,0,-1.0
1,2,2,0,2,0,1,1,0,-1.0
2,0,1,0,0,1,0,2,0,-0.041810491
2,2,0,1,2,1,0,1,0,0.7
2,0,0,0,0,0,0,0,1,0.342720344757
2,0,1,2,0,1,1,0,2,-0.0636619587909
1,2,2,0,1,0,0,0,0,-0.1
2,0,1,0,2,2,1,1,0,-0.02238568183
2,2,1,2,1,1,0,0,0,-0.442539157622
1,2,2,1,0,0,0,1,2,-0.123103
1,2,2,0,1,0,2,1,0,-0.07
2,2,2,0,1,1,1,2,1,1.0
2,2,0,1,2,0,1,2,1,1.0
2,2,2,1,1,2,0,1,1,1.0
2,2,1,0,2,0,0,0,1,-0.1
1,2,1,2,2,0,1,1,2,0.75
2,2,1,2,0,0,1,1,0,-0.909960911089
2,1,2,0,0,2,1,1,0,-0.271
2,0,0,0,2,2,1,1,0,-0.037
2,1,1,2,1,0,0,2,0,-0.00221371461103
2,0,2,0,1,0,0,0,1,0.656643235106
1,2,2,2,1,1,1,0,2,0.75
2,2,1,0,2,1,0,1,0,-0.09550783
2,2,1,0,1,1,2,0,0,-1.0
2,0,0,0,2,0,1,0,1,-0.0797484593259
1,2,2,2,1,1,0,0,0,-0.0978407310622
2,0,2,2,1,1,1,1,2,-1.0
2,1,1,2,0,1,0,0,2,0.699999996993
1,2,1,2,0,1,0,0,2,0.52499085086
1,2,0,1,2,0,2,0,1,0.630004612919
2,1,2,1,2,2,0,1,1,-1.0
2,2,1,0,1,0,0,2,1,-1.0
1,2,2,2,0,0,1,1,0,-1.0
2,2,1,1,2,1,2,1,0,-1.0
2,1,2,0,2,0,1,2,1,0.525
2,0,1,0,2,1,1,0,2,1.0
2,0,0,0,2,2,0,1,1,-0.0598982707285
1,2,0,2,2,0,1,1,0,-0.081198984922
2,2,1,2,2,0,0,1,1,-1.0
1,2,0,0,1,0,1,2,2,-1.0
1,2,2,0,2,1,0,1,0,-0.0586299184277
1,2,0,2,1,0,0,0,0,-0.09702325
1,2,2,0,1,1,2,0,0,-1.0
2,1,1,2,1,1,2,0,2,1.0
2,0,0,1,2,2,0,1,1,0.248975
2,1,1,2,2,1,0,1,2,1.0
2,2,0,0,1,2,1,0,1,-1.0
1,2,0,1,2,1,2,0,0,0.699968512626
2,2,2,1,1,0,1,2,1,1.0
2,2,0,0,0,1,0,1,0,0.66028981883
1,2,2,0,2,0,1,2,1,1.0
2,0,0,0,2,1,0,0,0,0.49738270632
2,1,0,2,0,2,0,1,1,-1.0
2,2,0,1,1,0,0,0,0,-0.0272275601591
2,1,0,0,0,2,1,1,2,0.07
2,0,1,0,2,1,0,2,0,-0.04897
2,2,2,1,0,0,1,1,0,1.0
2,2,1,2,0,1,0,1,0,-0.7
2,1,2,2,1,1,0,2,1,0.75
2,1,1,2,2,0,2,1,1,1.0
2,1,1,0,2,1,2,2,0,-1.0
2,2,1,1,2,0,0,1,0,-0.07
2,2,2,1,2,0,0,1,1,1.0
1,2,2,2,2,0,0,1,1,-0.021043
2,0,0,0,0,0,2,1,1,0.508439274836
2,0,1,0,2,2,0,1,1,-0.0387536490854
2,2,2,1,1,0,1,0,0,1.0
1,2,2,2,1,0,1,0,0,0.0541449456466
2,0,1,0,1,0,2,0,0,0.672806392202
2,0,1,2,2,1,1,0,0,0.323461255907
2,2,1,1,2,2,0,1,0,0.601697235573
2,0,1,1,2,1,2,1,2,1.0
2,2,1,0,0,1,2,1,0,-0.062194930444
2,1,0,0,2,2,0,1,1,-0.0197054067137
2,1,1,2,2,2,0,0,1,1.0
1,2,1,2,2,1,2,1,0,-1.0
2,1,2,1,1,0,0,2,0,0.159563585739
2,2,2,1,0,1,0,1,0,1.0
1,2,0,2,2,1,0,1,0,0.280530178794
2,2,0,0,1,0,1,0,0,-0.00390581670188
1,2,2,1,2,1,0,1,2,-1.0
1,2,2,2,0,1,1,0,0,0.240316841798
1,2,2,0,2,0,1,0,1,-1.0
2,0,2,0,0,1,2,1,1,0.7
2,1,2,0,1,1,2,0,0,-0.376980660768
1,2,0,0,1,0,0,0,2,0.314985826082
2,0,0,0,2,0,1,0,0,0.516916821457
2,1,1,2,0,1,0,2,0,-0.07
1,2,2,0,0,1,1,0,2,-0.0299975446759
2,2,1,2,2,1,1,1,2,1.0
2,2,0,1,2,0,0,1,1,-0.7
2,1,2,0,0,0,1,0,0,0.336288365638
1,2,2,0,0,1,2,1,0,-0.064839527546
2,2,0,1,0,2,1,1,0,-1.0
2,2,0,1,2,2,1,0,1,0.3180797
2,2,1,1,2,2,1,0,1,-1.0
2,0,1,2,0,2,1,0,1,-0.342591986647
2,2,1,0,2,1,1,2,0,1.0
2,2,1,2,1,1,0,1,2,-1.0
1,2,1,1,2,2,2,0,0,0.591962812859
2,1,1,1,2,1,0,2,2,1.0
2,2,1,0,0,1,1,2,0,-1.0
2,1,1,2,2,2,1,1,0,1.0
1,2,0,2,1,2,1,1,2,-1.0
